cust_id,tran_id,tran_dt,store_id,prod_id,prod_unit,tran_prod_sale_amt,tran_prod_sale_qty,tran_prod_discount_amt,tran_prod_offer_cts,tran_prod_paid_amt,prod_unit_price
64999730,2.01611E+18,2016-11-17,180,138936951,CT,1.5,2,0,0,1.5,0.75
64819730,2.01701E+18,2017-01-07,180,138936952,CT,4.29,1,0.5,1,3.79,4.29
15509606,2.01701E+18,2017-01-24,180,138936951,CT,6,8,0,0,6,0.75
64859979,2.01703E+18,2017-03-02,180,138936951,CT,6,8,1.6,1,4.4,0.75
6269731,2.01703E+18,2017-03-19,180,138936952,CT,21.45,5,0,0,21.45,4.29
64859979,2.01704E+18,2017-04-24,180,138936951,CT,2.37,3,0.3,1,2.07,0.79
79959979,2.01704E+18,2017-04-24,180,138936952,CT,22.95,5,2.5,1,20.45,4.59
64829730,2.01706E+18,2017-06-11,180,138936953,CT,16.99,1,1,1,15.99,16.99
64859979,2.01706E+18,2017-06-27,180,138936951,CT,7.11,9,0,0,7.11,0.79
20219866,2.01707E+18,2017-07-31,180,138936951,CT,0.79,1,0,0,0.79,0.79
45979995,2.01708E+18,2017-08-12,180,138936951,CT,7.11,9,0,0,7.11,0.79
65259730,2.01708E+18,2017-08-15,180,138936951,CT,0.79,1,0,0,0.79,0.79
79959979,2.01708E+18,2017-08-15,180,138936951,CT,4.74,6,0,0,4.74,0.79
74789979,2.01708E+18,2017-08-28,180,138936951,CT,7.11,9,0,0,7.11,0.79
6739641,2.01712E+18,2017-12-12,180,138936952,CT,17.96,4,0,0,17.96,4.49
42539880,2.01601E+18,2016-01-09,179,138936953,CT,44.97,3,0,0,44.97,14.99
5649867,2.01603E+18,2016-03-09,179,138936951,CT,3.45,5,0,0,3.45,0.69
43769997,2.01603E+18,2016-03-12,179,138936952,CT,15.96,4,0,0,15.96,3.99
55399866,2.01604E+18,2016-04-01,179,138936952,CT,7.98,2,0,0,7.98,3.99
34089867,2.01604E+18,2016-04-08,179,138936951,CT,1.38,2,0,0,1.38,0.69
71469997,2.01604E+18,2016-04-15,179,138936951,CT,1.38,2,0,0,1.38,0.69
20559997,2.01604E+18,2016-04-18,179,138936951,CT,2.07,3,0.3,1,1.77,0.69
25199765,2.01606E+18,2016-06-18,179,138936951,CT,1.38,2,0,0,1.38,0.69
5649867,2.01607E+18,2016-07-25,179,138936951,CT,3.45,5,0.25,1,3.2,0.69
20779661,2.01608E+18,2016-08-03,179,138936952,CT,19.95,5,0,0,19.95,3.99
71509922,2.01608E+18,2016-08-10,179,138936952,CT,15.96,4,2,1,13.96,3.99
43769997,2.01609E+18,2016-09-13,179,138936951,CT,2.25,3,0,0,2.25,0.75
71509922,2.01609E+18,2016-09-16,179,138936952,CT,17.16,4,0,0,17.16,4.29
5049867,2.0161E+18,2016-10-20,179,138936951,CT,5.25,7,0,0,5.25,0.75
93869930,2.01611E+18,2016-11-10,179,138936951,CT,5.25,7,0,0,5.25,0.75
71509922,2.01611E+18,2016-11-30,179,138936951,CT,3,4,0.4,1,2.6,0.75
30309997,2.01612E+18,2016-12-06,179,138936952,CT,8.58,2,0,0,8.58,4.29
57969866,2.01701E+18,2017-01-05,179,138936951,CT,6.75,9,0.9,1,5.85,0.75
20049997,2.01701E+18,2017-01-24,179,138936951,CT,4.5,6,0,0,4.5,0.75
55399866,2.01702E+18,2017-02-18,179,138936952,CT,4.29,1,0,0,4.29,4.29
43049949,2.01705E+18,2017-05-05,179,138936951,CT,3.16,4,0.4,1,2.76,0.79
35879867,2.01705E+18,2017-05-13,179,138936951,CT,4.74,6,1.2,1,3.54,0.79
25199765,2.01706E+18,2017-06-11,179,138936952,CT,4.59,1,0.5,1,4.09,4.59
60549979,2.01706E+18,2017-06-12,179,138936952,CT,22.95,5,2.5,1,20.45,4.59
55399866,2.01708E+18,2017-08-21,179,138936952,CT,4.59,1,0,0,4.59,4.59
92979951,2.01708E+18,2017-08-25,179,138936951,CT,6.32,8,0,0,6.32,0.79
93869930,2.01709E+18,2017-09-30,179,138936952,CT,9.18,2,0,0,9.18,4.59
41419975,2.01711E+18,2017-11-03,179,138936952,CT,8.98,2,0,0,8.98,4.49
64749986,2.01602E+18,2016-02-14,178,138936953,CT,29.98,2,0,0,29.98,14.99
94199868,2.01603E+18,2016-03-09,178,138936951,CT,4.83,7,0,0,4.83,0.69
64749986,2.01612E+18,2016-12-31,178,138936951,CT,3.75,5,0.5,1,3.25,0.75
64519986,2.01706E+18,2017-06-21,178,138936951,CT,2.37,3,0,0,2.37,0.79
67999857,2.01711E+18,2017-11-24,178,138936952,CT,8.98,2,0,0,8.98,4.49
56679721,2.01604E+18,2016-04-06,177,138936952,CT,7.98,2,0,0,7.98,3.99
45969994,2.01604E+18,2016-04-27,177,138936952,CT,3.99,1,0.5,1,3.49,3.99
42659994,2.01607E+18,2016-07-06,177,138936952,CT,3.99,1,0.5,1,3.49,3.99
8699640,2.01611E+18,2016-11-14,177,138936951,CT,0.75,1,0,0,0.75,0.75
8699640,2.01701E+18,2017-01-20,177,138936951,CT,5.25,7,0,0,5.25,0.75
56039958,2.01703E+18,2017-03-10,177,138936951,CT,0.75,1,0,0,0.75,0.75
42659994,2.01705E+18,2017-05-30,177,138936952,CT,18.36,4,0,0,18.36,4.59
40989640,2.01707E+18,2017-07-19,177,138936952,CT,9.18,2,0,0,9.18,4.59
44279584,2.0171E+18,2017-10-23,177,138936952,CT,17.96,4,0,0,17.96,4.49
43499960,2.01711E+18,2017-11-27,177,138936951,CT,1.58,2,0.2,1,1.38,0.79
56679721,2.01711E+18,2017-11-29,177,138936952,CT,17.96,4,2,1,15.96,4.49
22169618,2.01601E+18,2016-01-26,176,138936951,CT,5.52,8,0,0,5.52,0.69
25559637,2.01602E+18,2016-02-07,176,138936951,CT,4.83,7,0.7,1,4.13,0.69
27089635,2.01602E+18,2016-02-22,176,138936953,CT,44.97,3,0,0,44.97,14.99
93919987,2.01604E+18,2016-04-21,176,138936952,CT,11.97,3,1.5,1,10.47,3.99
11699913,2.01604E+18,2016-04-23,176,138936952,CT,19.95,5,2.5,1,17.45,3.99
38559992,2.01604E+18,2016-04-30,176,138936952,CT,15.96,4,2,1,13.96,3.99
21849939,2.01605E+18,2016-05-14,176,138936952,CT,19.95,5,0,0,19.95,3.99
34449789,2.01605E+18,2016-05-30,176,138936953,CT,14.99,1,0,0,14.99,14.99
25559637,2.01606E+18,2016-06-26,176,138936953,CT,14.99,1,0,0,14.99,14.99
34449789,2.01607E+18,2016-07-01,176,138936951,CT,4.14,6,0,0,4.14,0.69
66569790,2.01607E+18,2016-07-29,176,138936951,CT,2.07,3,0.15,1,1.92,0.69
40189779,2.01607E+18,2016-07-30,176,138936951,CT,5.52,8,0.4,1,5.12,0.69
21849939,2.01608E+18,2016-08-14,176,138936951,CT,6,8,0,0,6,0.75
66569790,2.01608E+18,2016-08-15,176,138936951,CT,4.5,6,0,0,4.5,0.75
25559637,2.01608E+18,2016-08-16,176,138936951,CT,6,8,0,0,6,0.75
18009546,2.01609E+18,2016-09-13,176,138936952,CT,4.29,1,0,0,4.29,4.29
27089635,2.01609E+18,2016-09-24,176,138936952,CT,4.29,1,0,0,4.29,4.29
48829987,2.0161E+18,2016-10-29,176,138936952,CT,17.16,4,0,0,17.16,4.29
89989551,2.01611E+18,2016-11-06,176,138936952,CT,12.87,3,0,0,12.87,4.29
25889793,2.01611E+18,2016-11-10,176,138936952,CT,17.16,4,0,0,17.16,4.29
18009546,2.01612E+18,2016-12-10,176,138936952,CT,12.87,3,0,0,12.87,4.29
66569790,2.01612E+18,2016-12-13,176,138936951,CT,6.75,9,0,0,6.75,0.75
38559992,2.01612E+18,2016-12-14,176,138936951,CT,6,8,0,0,6,0.75
77369939,2.01702E+18,2017-02-08,176,138936952,CT,12.87,3,0,0,12.87,4.29
82179662,2.01703E+18,2017-03-05,176,138936952,CT,8.58,2,0,0,8.58,4.29
11529836,2.01704E+18,2017-04-12,176,138936952,CT,9.18,2,1,1,8.18,4.59
93919987,2.01707E+18,2017-07-22,176,138936952,CT,13.77,3,0,0,13.77,4.59
11699913,2.01707E+18,2017-07-23,176,138936952,CT,22.95,5,0,0,22.95,4.59
27089635,2.01709E+18,2017-09-20,176,138936951,CT,6.32,8,0,0,6.32,0.79
25889793,2.01709E+18,2017-09-28,176,138936951,CT,7.11,9,0,0,7.11,0.79
66569790,2.0171E+18,2017-10-08,176,138936951,CT,3.16,4,0,0,3.16,0.79
93919987,2.0171E+18,2017-10-24,176,138936952,CT,13.47,3,0,0,13.47,4.49
6279935,2.01605E+18,2016-05-23,175,138936952,CT,19.95,5,0,0,19.95,3.99
62049733,2.01609E+18,2016-09-02,175,138936952,CT,8.58,2,0,0,8.58,4.29
34759985,2.0161E+18,2016-10-09,175,138936952,CT,12.87,3,0,0,12.87,4.29
2629968,2.0161E+18,2016-10-21,175,138936952,CT,12.87,3,0,0,12.87,4.29
99349663,2.01708E+18,2017-08-22,175,138936952,CT,4.59,1,0,0,4.59,4.59
99349663,2.0171E+18,2017-10-27,175,138936951,CT,2.37,3,0,0,2.37,0.79
34179876,2.01602E+18,2016-02-19,174,138936951,CT,6.21,9,0,0,6.21,0.69
28739765,2.01603E+18,2016-03-10,174,138936951,CT,5.52,8,0,0,5.52,0.69
47189724,2.01605E+18,2016-05-25,174,138936952,CT,3.99,1,0,0,3.99,3.99
87919977,2.0161E+18,2016-10-12,174,138936952,CT,17.16,4,0,0,17.16,4.29
67729676,2.01611E+18,2016-11-01,174,138936951,CT,3.75,5,0.25,1,3.5,0.75
86019911,2.01611E+18,2016-11-04,174,138936951,CT,1.5,2,0.1,1,1.4,0.75
28739765,2.01612E+18,2016-12-10,174,138936951,CT,3.75,5,0,0,3.75,0.75
63159673,2.01702E+18,2017-02-06,174,138936951,CT,2.25,3,0,0,2.25,0.75
80909980,2.01703E+18,2017-03-04,174,138936951,CT,2.25,3,0.6,1,1.65,0.75
87919977,2.01703E+18,2017-03-06,174,138936952,CT,8.58,2,0,0,8.58,4.29
31419977,2.01703E+18,2017-03-28,174,138936952,CT,8.58,2,0,0,8.58,4.29
28739765,2.01704E+18,2017-04-01,174,138936953,CT,15.99,1,0,0,15.99,15.99
87919977,2.01704E+18,2017-04-17,174,138936952,CT,9.18,2,0,0,9.18,4.59
63159673,2.01704E+18,2017-04-18,174,138936951,CT,0.79,1,0,0,0.79,0.79
26389911,2.01706E+18,2017-06-13,174,138936951,CT,2.37,3,0.15,1,2.22,0.79
26389911,2.01706E+18,2017-06-20,174,138936951,CT,6.32,8,0,0,6.32,0.79
26389911,2.01706E+18,2017-06-25,174,138936951,CT,4.74,6,0,0,4.74,0.79
47189724,2.01707E+18,2017-07-05,174,138936951,CT,3.16,4,0,0,3.16,0.79
63159673,2.01707E+18,2017-07-11,174,138936951,CT,0.79,1,0.05,1,0.74,0.79
88629929,2.01707E+18,2017-07-22,174,138936953,CT,16.99,1,0,0,16.99,16.99
15159980,2.01709E+18,2017-09-16,174,138936951,CT,2.37,3,0,0,2.37,0.79
15159980,2.01709E+18,2017-09-17,174,138936952,CT,13.77,3,0,0,13.77,4.59
47189724,2.0171E+18,2017-10-24,174,138936952,CT,13.47,3,0,0,13.47,4.49
46149671,2.01711E+18,2017-11-21,174,138936951,CT,1.58,2,0,0,1.58,0.79
7539946,2.01604E+18,2016-04-09,173,138936951,CT,0.69,1,0,0,0.69,0.69
70369969,2.01608E+18,2016-08-17,173,138936951,CT,6.75,9,0,0,6.75,0.75
73299969,2.01612E+18,2016-12-10,173,138936951,CT,3,4,0,0,3,0.75
74549972,2.01612E+18,2016-12-24,173,138936951,CT,4.5,6,0.6,1,3.9,0.75
70369969,2.01706E+18,2017-06-20,173,138936951,CT,6.32,8,0,0,6.32,0.79
74549972,2.01707E+18,2017-07-08,173,138936951,CT,3.16,4,0,0,3.16,0.79
70369969,2.01708E+18,2017-08-08,173,138936952,CT,4.59,1,0,0,4.59,4.59
11219702,2.01708E+18,2017-08-20,173,138936951,CT,5.53,7,0,0,5.53,0.79
64999969,2.01711E+18,2017-11-06,173,138936951,CT,3.16,4,0,0,3.16,0.79
74549972,2.01712E+18,2017-12-12,173,138936951,CT,6.32,8,0,0,6.32,0.79
11219702,2.01712E+18,2017-12-13,173,138936952,CT,22.45,5,0,0,22.45,4.49
50069642,2.01602E+18,2016-02-09,172,138936951,CT,2.07,3,0.3,1,1.77,0.69
95399633,2.01605E+18,2016-05-03,172,138936951,CT,0.69,1,0.1,1,0.59,0.69
33699866,2.01605E+18,2016-05-05,172,138936951,CT,3.45,5,0.5,1,2.95,0.69
67009556,2.01607E+18,2016-07-23,172,138936951,CT,5.52,8,0,0,5.52,0.69
73819979,2.01608E+18,2016-08-27,172,138936952,CT,8.58,2,0,0,8.58,4.29
33699866,2.0161E+18,2016-10-27,172,138936951,CT,5.25,7,0,0,5.25,0.75
84549997,2.01701E+18,2017-01-20,172,138936952,CT,8.58,2,0,0,8.58,4.29
27119910,2.01702E+18,2017-02-06,172,138936952,CT,8.58,2,0,0,8.58,4.29
95889934,2.01703E+18,2017-03-11,172,138936952,CT,21.45,5,0,0,21.45,4.29
91599586,2.01705E+18,2017-05-04,172,138936952,CT,22.95,5,2.5,1,20.45,4.59
91379569,2.01705E+18,2017-05-20,172,138936952,CT,18.36,4,0,0,18.36,4.59
67009556,2.01706E+18,2017-06-10,172,138936951,CT,3.95,5,1,1,2.95,0.79
20929985,2.01707E+18,2017-07-10,172,138936951,CT,1.58,2,0.1,1,1.48,0.79
84549997,2.01707E+18,2017-07-10,172,138936951,CT,1.58,2,0.1,1,1.48,0.79
3029934,2.01707E+18,2017-07-31,172,138936952,CT,18.36,4,0,0,18.36,4.59
11939934,2.01708E+18,2017-08-11,172,138936953,CT,16.99,1,0,0,16.99,16.99
33699866,2.01711E+18,2017-11-11,172,138936951,CT,2.37,3,0,0,2.37,0.79
17969548,2.01712E+18,2017-12-08,172,138936952,CT,13.47,3,0,0,13.47,4.49
50069642,2.01712E+18,2017-12-31,172,138936951,CT,4.74,6,0.6,1,4.14,0.79
21599620,2.01711E+18,2017-11-28,169,138936951,CT,0.79,1,0.1,1,0.69,0.79
50799928,2.01601E+18,2016-01-04,168,138936952,CT,7.98,2,0,0,7.98,3.99
89919975,2.01602E+18,2016-02-17,168,138936952,CT,3.99,1,0,0,3.99,3.99
78919950,2.01603E+18,2016-03-20,168,138936952,CT,11.97,3,1.5,1,10.47,3.99
48309975,2.01603E+18,2016-03-22,168,138936952,CT,7.98,2,1,1,6.98,3.99
70589922,2.01604E+18,2016-04-06,168,138936951,CT,6.21,9,0,0,6.21,0.69
69239726,2.01604E+18,2016-04-18,168,138936953,CT,14.99,1,2,1,12.99,14.99
71559616,2.01604E+18,2016-04-22,168,138936951,CT,6.21,9,0.9,1,5.31,0.69
69309950,2.01605E+18,2016-05-02,168,138936951,CT,4.83,7,0.7,1,4.13,0.69
59739753,2.01605E+18,2016-05-11,168,138936952,CT,15.96,4,0,0,15.96,3.99
53369610,2.01606E+18,2016-06-20,168,138936952,CT,11.97,3,0,0,11.97,3.99
52909570,2.01607E+18,2016-07-01,168,138936952,CT,11.97,3,0,0,11.97,3.99
52909570,2.01609E+18,2016-09-03,168,138936951,CT,6.75,9,0,0,6.75,0.75
59739753,2.01609E+18,2016-09-03,168,138936952,CT,8.58,2,0,0,8.58,4.29
17539956,2.0161E+18,2016-10-07,168,138936951,CT,3.75,5,1,1,2.75,0.75
1369928,2.0161E+18,2016-10-24,168,138936951,CT,0.75,1,0,0,0.75,0.75
53369610,2.01611E+18,2016-11-14,168,138936952,CT,4.29,1,0,0,4.29,4.29
53369610,2.01702E+18,2017-02-19,168,138936952,CT,17.16,4,0,0,17.16,4.29
53369610,2.01703E+18,2017-03-08,168,138936952,CT,17.16,4,0,0,17.16,4.29
46959980,2.01703E+18,2017-03-17,168,138936952,CT,17.16,4,0,0,17.16,4.29
84689543,2.01703E+18,2017-03-28,168,138936951,CT,5.25,7,0,0,5.25,0.75
9439950,2.01703E+18,2017-03-31,168,138936952,CT,17.16,4,0,0,17.16,4.29
21739653,2.01704E+18,2017-04-13,168,138936951,CT,5.53,7,0.7,1,4.83,0.79
9439950,2.01704E+18,2017-04-19,168,138936951,CT,5.53,7,0,0,5.53,0.79
53369610,2.01706E+18,2017-06-12,168,138936951,CT,7.11,9,0.45,1,6.66,0.79
84689543,2.01707E+18,2017-07-21,168,138936951,CT,0.79,1,0,0,0.79,0.79
21739653,2.01708E+18,2017-08-11,168,138936952,CT,22.95,5,0,0,22.95,4.59
71559616,2.01708E+18,2017-08-16,168,138936951,CT,4.74,6,0,0,4.74,0.79
84689543,2.01709E+18,2017-09-24,168,138936951,CT,3.16,4,0,0,3.16,0.79
18249950,2.0171E+18,2017-10-04,168,138936952,CT,18.36,4,4,1,14.36,4.59
84689543,2.0171E+18,2017-10-14,168,138936951,CT,5.53,7,0,0,5.53,0.79
9439950,2.01711E+18,2017-11-13,168,138936951,CT,3.16,4,0,0,3.16,0.79
27809913,2.01712E+18,2017-12-18,168,138936951,CT,3.95,5,0,0,3.95,0.79
89919975,2.01712E+18,2017-12-20,168,138936951,CT,3.95,5,0,0,3.95,0.79
86799975,2.01712E+18,2017-12-21,168,138936951,CT,4.74,6,0,0,4.74,0.79
16229605,2.01612E+18,2016-12-13,167,138936951,CT,3.75,5,0,0,3.75,0.75
61559624,2.01702E+18,2017-02-03,167,138936952,CT,8.58,2,1,1,7.58,4.29
17329573,2.01706E+18,2017-06-07,167,138936952,CT,4.59,1,1,1,3.59,4.59
17329573,2.01709E+18,2017-09-23,167,138936951,CT,7.11,9,0,0,7.11,0.79
61559624,2.01711E+18,2017-11-02,167,138936952,CT,4.49,1,0,0,4.49,4.49
61559624,2.01712E+18,2017-12-04,167,138936951,CT,1.58,2,0,0,1.58,0.79
57049902,2.01712E+18,2017-12-09,167,138936951,CT,2.37,3,0,0,2.37,0.79
13689850,2.01712E+18,2017-12-13,167,138936952,CT,4.49,1,0,0,4.49,4.49
44209904,2.01603E+18,2016-03-17,166,138936951,CT,0.69,1,0,0,0.69,0.69
44209904,2.01604E+18,2016-04-10,166,138936953,CT,29.98,2,0,0,29.98,14.99
87739601,2.01605E+18,2016-05-10,166,138936951,CT,1.38,2,0,0,1.38,0.69
44209904,2.01606E+18,2016-06-02,166,138936952,CT,15.96,4,0,0,15.96,3.99
44209904,2.01606E+18,2016-06-10,166,138936953,CT,29.98,2,10,1,19.98,14.99
87739601,2.01606E+18,2016-06-27,166,138936951,CT,4.14,6,0,0,4.14,0.69
49199566,2.01701E+18,2017-01-05,166,138936952,CT,8.58,2,1,1,7.58,4.29
46209904,2.01702E+18,2017-02-14,166,138936951,CT,5.25,7,0,0,5.25,0.75
44209904,2.01704E+18,2017-04-09,166,138936952,CT,22.95,5,2.5,1,20.45,4.59
44209904,2.01706E+18,2017-06-14,166,138936951,CT,1.58,2,0.1,1,1.48,0.79
64799826,2.01706E+18,2017-06-23,166,138936951,CT,0.79,1,0,0,0.79,0.79
56269999,2.01709E+18,2017-09-14,166,138936952,CT,22.95,5,0,0,22.95,4.59
64799826,2.01711E+18,2017-11-13,166,138936952,CT,13.47,3,0,0,13.47,4.49
28399785,2.01601E+18,2016-01-20,165,138936951,CT,4.14,6,0,0,4.14,0.69
93779706,2.01603E+18,2016-03-17,165,138936952,CT,3.99,1,0,0,3.99,3.99
89519592,2.01604E+18,2016-04-10,165,138936951,CT,3.45,5,0,0,3.45,0.69
28399785,2.01604E+18,2016-04-15,165,138936951,CT,3.45,5,0,0,3.45,0.69
30599986,2.01604E+18,2016-04-20,165,138936952,CT,19.95,5,2.5,1,17.45,3.99
93779706,2.01605E+18,2016-05-12,165,138936952,CT,3.99,1,0,0,3.99,3.99
23479859,2.01606E+18,2016-06-11,165,138936953,CT,29.98,2,10,1,19.98,14.99
32469998,2.01606E+18,2016-06-20,165,138936952,CT,19.95,5,0,0,19.95,3.99
23479859,2.01607E+18,2016-07-05,165,138936952,CT,11.97,3,1.5,1,10.47,3.99
51129708,2.01607E+18,2016-07-28,165,138936952,CT,19.95,5,2.5,1,17.45,3.99
33059986,2.01609E+18,2016-09-24,165,138936952,CT,12.87,3,0,0,12.87,4.29
93929673,2.0161E+18,2016-10-01,165,138936952,CT,12.87,3,0,0,12.87,4.29
51129708,2.0161E+18,2016-10-05,165,138936952,CT,8.58,2,2,1,6.58,4.29
89519592,2.01612E+18,2016-12-17,165,138936952,CT,17.16,4,0,0,17.16,4.29
51129708,2.01612E+18,2016-12-26,165,138936951,CT,1.5,2,0.2,1,1.3,0.75
32229986,2.01612E+18,2016-12-30,165,138936952,CT,4.29,1,0.5,1,3.79,4.29
21709986,2.01701E+18,2017-01-06,165,138936951,CT,4.5,6,0.6,1,3.9,0.75
42959986,2.01707E+18,2017-07-02,165,138936952,CT,18.36,4,0,0,18.36,4.59
81009939,2.01707E+18,2017-07-11,165,138936952,CT,18.36,4,2,1,16.36,4.59
80859701,2.01708E+18,2017-08-03,165,138936951,CT,3.16,4,0,0,3.16,0.79
51129708,2.01708E+18,2017-08-04,165,138936952,CT,4.59,1,0,0,4.59,4.59
91199858,2.01708E+18,2017-08-16,165,138936952,CT,22.95,5,0,0,22.95,4.59
8509785,2.01708E+18,2017-08-24,165,138936951,CT,5.53,7,0,0,5.53,0.79
21709986,2.01708E+18,2017-08-30,165,138936951,CT,7.11,9,0,0,7.11,0.79
41219986,2.01709E+18,2017-09-15,165,138936952,CT,22.95,5,0,0,22.95,4.59
51129708,2.01709E+18,2017-09-27,165,138936951,CT,3.16,4,0,0,3.16,0.79
31179986,2.01711E+18,2017-11-04,165,138936952,CT,8.98,2,0,0,8.98,4.49
37429923,2.01711E+18,2017-11-29,165,138936951,CT,2.37,3,0.3,1,2.07,0.79
75779882,2.01601E+18,2016-01-06,164,138936952,CT,3.99,1,0,0,3.99,3.99
30509633,2.01603E+18,2016-03-30,164,138936952,CT,7.98,2,0,0,7.98,3.99
80699930,2.01604E+18,2016-04-20,164,138936952,CT,7.98,2,1,1,6.98,3.99
73179607,2.01604E+18,2016-04-22,164,138936951,CT,4.83,7,0.7,1,4.13,0.69
30509633,2.01604E+18,2016-04-23,164,138936952,CT,11.97,3,1.5,1,10.47,3.99
66559969,2.01604E+18,2016-04-30,164,138936951,CT,6.21,9,0.9,1,5.31,0.69
6009586,2.01605E+18,2016-05-09,164,138936951,CT,3.45,5,0,0,3.45,0.69
94069930,2.01605E+18,2016-05-13,164,138936952,CT,7.98,2,0,0,7.98,3.99
94069930,2.01605E+18,2016-05-14,164,138936952,CT,15.96,4,0,0,15.96,3.99
55539869,2.01606E+18,2016-06-03,164,138936951,CT,5.52,8,0,0,5.52,0.69
5819956,2.01606E+18,2016-06-20,164,138936952,CT,11.97,3,0,0,11.97,3.99
71699882,2.01607E+18,2016-07-12,164,138936952,CT,15.96,4,0,0,15.96,3.99
71699882,2.01607E+18,2016-07-13,164,138936951,CT,0.69,1,0,0,0.69,0.69
53309567,2.01608E+18,2016-08-02,164,138936951,CT,4.14,6,0,0,4.14,0.69
81929930,2.01608E+18,2016-08-09,164,138936952,CT,19.95,5,2.5,1,17.45,3.99
64099956,2.01608E+18,2016-08-16,164,138936952,CT,8.58,2,0,0,8.58,4.29
82579930,2.01608E+18,2016-08-16,164,138936952,CT,8.58,2,0,0,8.58,4.29
29089643,2.01608E+18,2016-08-29,164,138936952,CT,12.87,3,0,0,12.87,4.29
65029956,2.0161E+18,2016-10-03,164,138936951,CT,3,4,0.8,1,2.2,0.75
29399906,2.0161E+18,2016-10-29,164,138936952,CT,21.45,5,0,0,21.45,4.29
94069930,2.01611E+18,2016-11-09,164,138936951,CT,3.75,5,0,0,3.75,0.75
55539869,2.01611E+18,2016-11-14,164,138936951,CT,3,4,0,0,3,0.75
81549930,2.01612E+18,2016-12-13,164,138936952,CT,12.87,3,0,0,12.87,4.29
81549930,2.01612E+18,2016-12-26,164,138936953,CT,15.99,1,2,1,13.99,15.99
33099906,2.01701E+18,2017-01-31,164,138936951,CT,6,8,0.4,1,5.6,0.75
30509633,2.01702E+18,2017-02-10,164,138936951,CT,6,8,0,0,6,0.75
53309567,2.01703E+18,2017-03-06,164,138936952,CT,21.45,5,0,0,21.45,4.29
80309883,2.01704E+18,2017-04-09,164,138936952,CT,22.95,5,2.5,1,20.45,4.59
55539869,2.01705E+18,2017-05-19,164,138936953,CT,50.97,3,0,0,50.97,16.99
23109737,2.01706E+18,2017-06-08,164,138936952,CT,22.95,5,5,1,17.95,4.59
29399906,2.01706E+18,2017-06-15,164,138936951,CT,4.74,6,0.3,1,4.44,0.79
33099906,2.01707E+18,2017-07-25,164,138936951,CT,6.32,8,0,0,6.32,0.79
11939811,2.01708E+18,2017-08-18,164,138936952,CT,22.95,5,0,0,22.95,4.59
80699930,2.01709E+18,2017-09-02,164,138936952,CT,9.18,2,0,0,9.18,4.59
6009586,2.01709E+18,2017-09-03,164,138936951,CT,7.11,9,0.45,1,6.66,0.79
71699882,2.01709E+18,2017-09-04,164,138936952,CT,4.59,1,0,0,4.59,4.59
30509633,2.01709E+18,2017-09-12,164,138936951,CT,3.16,4,0,0,3.16,0.79
66559969,2.01709E+18,2017-09-24,164,138936951,CT,3.95,5,0,0,3.95,0.79
13069651,2.01709E+18,2017-09-27,164,138936952,CT,13.77,3,0,0,13.77,4.59
61079531,2.0171E+18,2017-10-01,164,138936951,CT,0.79,1,0.2,1,0.59,0.79
25399559,2.0171E+18,2017-10-02,164,138936952,CT,22.95,5,5,1,17.95,4.59
5099956,2.0171E+18,2017-10-24,164,138936951,CT,4.74,6,0,0,4.74,0.79
70279725,2.01711E+18,2017-11-29,164,138936952,CT,22.45,5,2.5,1,19.95,4.49
53309567,2.01712E+18,2017-12-02,164,138936951,CT,7.11,9,0.9,1,6.21,0.79
96769930,2.01712E+18,2017-12-21,164,138936952,CT,22.45,5,0,0,22.45,4.49
57199969,2.01601E+18,2016-01-16,163,138936951,CT,2.76,4,0,0,2.76,0.69
15819652,2.01603E+18,2016-03-07,163,138936952,CT,11.97,3,0,0,11.97,3.99
30829946,2.01604E+18,2016-04-30,163,138936952,CT,11.97,3,1.5,1,10.47,3.99
47769969,2.01605E+18,2016-05-02,163,138936951,CT,4.83,7,0.7,1,4.13,0.69
71389946,2.01605E+18,2016-05-04,163,138936951,CT,6.21,9,0.9,1,5.31,0.69
24159946,2.01605E+18,2016-05-23,163,138936951,CT,2.76,4,0,0,2.76,0.69
95499970,2.01606E+18,2016-06-20,163,138936953,CT,14.99,1,0,0,14.99,14.99
71129575,2.01607E+18,2016-07-13,163,138936953,CT,14.99,1,0,0,14.99,14.99
95709915,2.01607E+18,2016-07-18,163,138936952,CT,7.98,2,0,0,7.98,3.99
47769969,2.01607E+18,2016-07-28,163,138936951,CT,4.14,6,0.3,1,3.84,0.69
84929875,2.01608E+18,2016-08-05,163,138936952,CT,3.99,1,0,0,3.99,3.99
34629733,2.01608E+18,2016-08-11,163,138936951,CT,5.52,8,0.8,1,4.72,0.69
83549946,2.01608E+18,2016-08-24,163,138936952,CT,17.16,4,0,0,17.16,4.29
509554,2.01609E+18,2016-09-20,163,138936951,CT,3,4,0,0,3,0.75
36559554,2.01609E+18,2016-09-26,163,138936952,CT,12.87,3,0,0,12.87,4.29
30829946,2.0161E+18,2016-10-19,163,138936951,CT,6.75,9,0,0,6.75,0.75
48749969,2.0161E+18,2016-10-26,163,138936951,CT,5.25,7,0,0,5.25,0.75
10499784,2.0161E+18,2016-10-31,163,138936952,CT,4.29,1,0.5,1,3.79,4.29
30829946,2.01611E+18,2016-11-07,163,138936952,CT,4.29,1,0,0,4.29,4.29
82679946,2.01611E+18,2016-11-07,163,138936951,CT,6,8,0,0,6,0.75
